searchDate,flightDate,totalFare
2022-04-19,2022-06-06,408.6
2022-04-19,2022-06-06,408.6
2022-04-19,2022-06-06,408.6
2022-04-19,2022-06-06,408.6
2022-04-19,2022-06-06,416.1
2022-04-19,2022-06-06,416.61
2022-04-19,2022-06-06,417.6
2022-04-19,2022-06-06,417.6
2022-04-19,2022-06-06,417.6
2022-04-19,2022-06-06,477.61
2022-04-19,2022-06-06,477.61
2022-04-19,2022-06-06,477.61
2022-04-19,2022-06-06,477.61
2022-04-19,2022-06-06,491.61
2022-04-19,2022-06-06,498.6
2022-04-19,2022-06-06,498.6
2022-04-19,2022-06-06,498.6
2022-04-19,2022-06-06,498.6
2022-04-19,2022-06-06,551.61
2022-04-19,2022-06-07,246.6
2022-04-19,2022-06-07,268.6
2022-04-19,2022-06-07,268.6
2022-04-19,2022-06-07,277.6
2022-04-19,2022-06-07,277.6
2022-04-19,2022-06-07,277.6
2022-04-19,2022-06-07,277.6
2022-04-19,2022-06-07,283.35
2022-04-19,2022-06-07,328.6
2022-04-19,2022-06-07,328.6
2022-04-19,2022-06-07,328.6
2022-04-19,2022-06-07,328.6
2022-04-19,2022-06-07,328.6
2022-04-19,2022-06-07,328.6
2022-04-19,2022-06-07,337.6
2022-04-19,2022-06-07,337.6
2022-04-19,2022-06-07,337.6
2022-04-19,2022-06-07,337.6
2022-04-19,2022-06-07,359.35
2022-04-19,2022-06-07,359.35
2022-04-19,2022-06-07,376.1
2022-04-19,2022-06-07,378.6
2022-04-19,2022-06-07,378.6
2022-04-19,2022-06-07,613.6
2022-04-19,2022-06-08,268.6
2022-04-19,2022-06-08,277.6
2022-04-19,2022-06-08,282.2
2022-04-19,2022-06-08,328.6
2022-04-19,2022-06-08,328.6
2022-04-19,2022-06-08,337.6
2022-04-19,2022-06-08,337.6
2022-04-19,2022-06-08,337.6
2022-04-19,2022-06-08,337.6
2022-04-19,2022-06-08,337.6
2022-04-19,2022-06-08,337.6
2022-04-19,2022-06-08,337.6
2022-04-19,2022-06-08,337.6
2022-04-19,2022-06-08,377.1
2022-04-19,2022-06-08,378.6
2022-04-19,2022-06-08,378.6
2022-04-19,2022-06-08,378.6
2022-04-19,2022-06-08,408.6
2022-04-19,2022-06-08,408.6
2022-04-19,2022-06-08,408.6
2022-04-19,2022-06-08,408.6
2022-04-19,2022-06-08,417.6
2022-04-19,2022-06-08,436.21
2022-04-19,2022-06-08,498.6
2022-04-19,2022-06-08,498.6
2022-04-19,2022-06-09,277.6
2022-04-19,2022-06-09,277.6
2022-04-19,2022-06-09,327.6
2022-04-19,2022-06-09,337.6
2022-04-19,2022-06-09,337.6
2022-04-19,2022-06-09,337.6
2022-04-19,2022-06-09,337.6
2022-04-19,2022-06-09,337.6
2022-04-19,2022-06-09,337.6
2022-04-19,2022-06-09,352.21
2022-04-19,2022-06-09,372.21
2022-04-19,2022-06-09,403.6
2022-04-19,2022-06-09,408.6
2022-04-19,2022-06-09,408.6
2022-04-19,2022-06-09,417.6
2022-04-19,2022-06-09,417.6
2022-04-19,2022-06-09,449.35
2022-04-19,2022-06-09,477.61
2022-04-19,2022-06-09,497.61
2022-04-19,2022-06-09,523.6
2022-04-19,2022-06-09,523.6
2022-04-19,2022-06-09,523.6
2022-04-19,2022-06-09,523.6
2022-04-19,2022-06-09,523.6
2022-04-19,2022-06-09,531.1
2022-04-19,2022-06-09,532.6
2022-04-19,2022-06-09,532.6
2022-04-19,2022-06-09,567.1
2022-04-19,2022-06-09,568.6
2022-04-19,2022-06-09,628.6
2022-04-19,2022-06-09,628.6
2022-04-19,2022-06-10,327.6
2022-04-19,2022-06-10,328.6
2022-04-19,2022-06-10,337.6
2022-04-19,2022-06-10,337.6
2022-04-19,2022-06-10,337.6
2022-04-19,2022-06-10,337.6
2022-04-19,2022-06-10,337.6
2022-04-19,2022-06-10,337.6
2022-04-19,2022-06-10,352.21
2022-04-19,2022-06-10,372.21
2022-04-19,2022-06-10,372.21
2022-04-19,2022-06-10,372.21
2022-04-19,2022-06-10,403.6
2022-04-19,2022-06-10,403.6
2022-04-19,2022-06-10,403.6
2022-04-19,2022-06-10,408.6
2022-04-19,2022-06-10,408.6
2022-04-19,2022-06-10,417.6
2022-04-19,2022-06-10,417.6
2022-04-19,2022-06-10,417.6
2022-04-19,2022-06-10,449.35
2022-04-19,2022-06-10,478.21
2022-04-19,2022-06-10,488.21
2022-04-19,2022-06-10,497.61
2022-04-19,2022-06-10,513.61
2022-04-19,2022-06-10,523.6
2022-04-19,2022-06-10,523.6
2022-04-19,2022-06-10,523.6
2022-04-19,2022-06-10,523.6
2022-04-19,2022-06-10,523.6
2022-04-19,2022-06-10,531.61
2022-04-19,2022-06-10,628.6
2022-04-19,2022-06-11,276.6
2022-04-19,2022-06-11,277.6
2022-04-19,2022-06-11,277.6
2022-04-19,2022-06-11,277.6
2022-04-19,2022-06-11,277.6
2022-04-19,2022-06-11,337.6
2022-04-19,2022-06-11,337.6
2022-04-19,2022-06-11,337.6
2022-04-19,2022-06-11,359.35
2022-04-19,2022-06-11,407.1
2022-04-19,2022-06-11,408.6
2022-04-19,2022-06-11,408.6
2022-04-19,2022-06-11,417.6
2022-04-19,2022-06-11,417.6
2022-04-19,2022-06-11,417.6
2022-04-19,2022-06-11,437.21
2022-04-19,2022-06-11,447.2
2022-04-19,2022-06-11,482.6
2022-04-19,2022-06-11,482.6
2022-04-19,2022-06-11,482.6
2022-04-19,2022-06-11,528.6
2022-04-19,2022-06-11,528.6
2022-04-19,2022-06-11,528.6
2022-04-19,2022-06-11,528.6
2022-04-19,2022-06-11,628.6
2022-04-19,2022-06-11,628.6
2022-04-19,2022-06-11,628.6
2022-04-19,2022-06-11,628.6
2022-04-19,2022-06-11,628.6
2022-04-19,2022-06-12,408.6
2022-04-19,2022-06-12,417.1
2022-04-19,2022-06-12,417.6
2022-04-19,2022-06-12,417.6
2022-04-19,2022-06-12,417.6
2022-04-19,2022-06-12,418.6
2022-04-19,2022-06-12,432.21
2022-04-19,2022-06-12,492.6
2022-04-19,2022-06-12,492.6
2022-04-19,2022-06-12,492.6
2022-04-19,2022-06-12,492.6
2022-04-19,2022-06-12,533.2
2022-04-19,2022-06-12,538.6
2022-04-19,2022-06-12,538.6
2022-04-19,2022-06-12,538.6
2022-04-19,2022-06-12,538.6
2022-04-19,2022-06-12,538.6
2022-04-19,2022-06-12,538.6
2022-04-19,2022-06-12,538.6
2022-04-19,2022-06-12,538.6
2022-04-19,2022-06-12,546.1
2022-04-19,2022-06-12,547.6
2022-04-19,2022-06-12,547.6
2022-04-19,2022-06-12,547.6
2022-04-19,2022-06-12,547.6
2022-04-19,2022-06-12,547.6
2022-04-19,2022-06-12,547.6
2022-04-19,2022-06-12,547.6
2022-04-19,2022-06-12,558.61
2022-04-19,2022-06-12,576.7
2022-04-19,2022-06-12,583.6
2022-04-19,2022-06-13,271.6
2022-04-19,2022-06-13,277.6
2022-04-19,2022-06-13,277.6
2022-04-19,2022-06-13,337.6
2022-04-19,2022-06-13,337.6
2022-04-19,2022-06-13,408.6
2022-04-19,2022-06-13,408.6
2022-04-19,2022-06-13,417.6
2022-04-19,2022-06-13,417.6
2022-04-19,2022-06-13,417.6
2022-04-19,2022-06-13,417.6
2022-04-19,2022-06-13,417.6
2022-04-19,2022-06-13,417.6
2022-04-19,2022-06-13,449.35
2022-04-19,2022-06-13,449.35
2022-04-19,2022-06-13,476.11
2022-04-19,2022-06-13,477.61
2022-04-19,2022-06-13,477.61
2022-04-19,2022-06-13,477.61
2022-04-19,2022-06-13,482.61
2022-04-19,2022-06-13,513.61
2022-04-19,2022-06-13,513.61
2022-04-19,2022-06-13,523.6
2022-04-19,2022-06-13,523.6
2022-04-19,2022-06-13,523.6
2022-04-19,2022-06-13,523.6
2022-04-19,2022-06-13,523.6
2022-04-19,2022-06-13,523.6
2022-04-19,2022-06-13,531.1
2022-04-19,2022-06-13,531.1
2022-04-19,2022-06-13,532.6
2022-04-19,2022-06-13,568.6
2022-04-19,2022-06-13,628.6
2022-04-19,2022-06-14,302.6
2022-04-19,2022-06-14,312.19
2022-04-19,2022-06-14,328.6
2022-04-19,2022-06-14,328.6
2022-04-19,2022-06-14,328.6
2022-04-19,2022-06-14,328.6
2022-04-19,2022-06-14,328.6
2022-04-19,2022-06-14,328.6
2022-04-19,2022-06-14,337.6
2022-04-19,2022-06-14,337.6
2022-04-19,2022-06-14,337.6
2022-04-19,2022-06-14,337.6
2022-04-19,2022-06-14,337.6
2022-04-19,2022-06-14,337.6
2022-04-19,2022-06-14,337.6
2022-04-19,2022-06-14,376.1
2022-04-19,2022-06-14,378.6
2022-04-19,2022-06-14,378.6
2022-04-19,2022-06-14,378.6
2022-04-19,2022-06-14,408.6
2022-04-19,2022-06-14,628.6
2022-04-19,2022-06-14,628.6
2022-04-19,2022-06-15,277.6
2022-04-19,2022-06-15,282.2
2022-04-19,2022-06-15,328.6
2022-04-19,2022-06-15,337.6
2022-04-19,2022-06-15,337.6
2022-04-19,2022-06-15,337.6
2022-04-19,2022-06-15,337.6
2022-04-19,2022-06-15,408.6
2022-04-19,2022-06-15,408.6
2022-04-19,2022-06-15,408.6
2022-04-19,2022-06-15,408.6
2022-04-19,2022-06-15,408.6
2022-04-19,2022-06-15,417.6
2022-04-19,2022-06-15,417.6
2022-04-19,2022-06-15,451.1
2022-04-19,2022-06-15,452.6
2022-04-19,2022-06-15,452.6
2022-04-19,2022-06-15,452.6
2022-04-19,2022-06-15,452.6
2022-04-19,2022-06-15,452.6
2022-04-19,2022-06-15,480.2
2022-04-19,2022-06-15,498.6
2022-04-19,2022-06-15,498.6
2022-04-19,2022-06-15,501.6
2022-04-19,2022-06-15,628.6
2022-04-19,2022-06-16,336.61
2022-04-19,2022-06-16,337.6
2022-04-19,2022-06-16,337.6
2022-04-19,2022-06-16,337.6
2022-04-19,2022-06-16,337.6
2022-04-19,2022-06-16,337.6
2022-04-19,2022-06-16,337.6
2022-04-19,2022-06-16,352.21
2022-04-19,2022-06-16,372.21
2022-04-19,2022-06-16,408.6
2022-04-19,2022-06-16,408.6
2022-04-19,2022-06-16,408.6
2022-04-19,2022-06-16,408.6
2022-04-19,2022-06-16,412.6
2022-04-19,2022-06-16,412.6
2022-04-19,2022-06-16,417.6
2022-04-19,2022-06-16,417.6
2022-04-19,2022-06-16,449.35
2022-04-19,2022-06-16,449.35
2022-04-19,2022-06-16,477.61
2022-04-19,2022-06-16,477.61
2022-04-19,2022-06-16,523.6
2022-04-19,2022-06-16,523.6
2022-04-19,2022-06-16,523.6
2022-04-19,2022-06-16,531.61
2022-04-19,2022-06-16,532.6
2022-04-19,2022-06-16,567.1
2022-04-19,2022-06-16,628.6
2022-04-19,2022-06-16,628.6
2022-04-19,2022-06-17,271.6
2022-04-19,2022-06-17,336.61
2022-04-19,2022-06-17,337.6
2022-04-19,2022-06-17,337.6
2022-04-19,2022-06-17,337.6
2022-04-19,2022-06-17,352.21
2022-04-19,2022-06-17,372.21
2022-04-19,2022-06-17,372.21
2022-04-19,2022-06-17,408.6
2022-04-19,2022-06-17,408.6
2022-04-19,2022-06-17,408.6
2022-04-19,2022-06-17,408.6
2022-04-19,2022-06-17,412.6
2022-04-19,2022-06-17,412.6
2022-04-19,2022-06-17,417.6
2022-04-19,2022-06-17,417.6
2022-04-19,2022-06-17,417.6
2022-04-19,2022-06-17,417.6
2022-04-19,2022-06-17,417.6
2022-04-19,2022-06-17,477.61
2022-04-19,2022-06-17,517.2
2022-04-19,2022-06-17,517.2
2022-04-19,2022-06-17,523.6
2022-04-19,2022-06-17,523.6
2022-04-19,2022-06-17,523.6
2022-04-19,2022-06-17,523.6
2022-04-19,2022-06-17,531.61
2022-04-19,2022-06-17,567.1
2022-04-19,2022-06-17,628.6
2022-04-21,2022-06-01,328.6
2022-04-21,2022-06-01,328.6
2022-04-21,2022-06-01,337.6
2022-04-21,2022-06-01,337.6
2022-04-21,2022-06-01,337.6
2022-04-21,2022-06-01,337.6
2022-04-21,2022-06-01,378.6
2022-04-21,2022-06-01,408.6
2022-04-21,2022-06-01,408.6
2022-04-21,2022-06-01,417.6
2022-04-21,2022-06-01,417.6
2022-04-21,2022-06-01,417.6
2022-04-21,2022-06-01,417.6
2022-04-21,2022-06-01,449.35
2022-04-21,2022-06-01,452.6
2022-04-21,2022-06-01,452.6
2022-04-21,2022-06-01,498.6
2022-04-21,2022-06-01,498.6
2022-04-21,2022-06-01,498.6
2022-04-21,2022-06-01,498.6
2022-04-21,2022-06-01,507.6
2022-04-21,2022-06-01,507.6
2022-04-21,2022-06-01,507.6
2022-04-21,2022-06-01,543.6
2022-04-21,2022-06-01,613.6
2022-04-21,2022-06-02,319.35
2022-04-21,2022-06-02,328.6
2022-04-21,2022-06-02,337.6
2022-04-21,2022-06-02,337.6
2022-04-21,2022-06-02,337.6
2022-04-21,2022-06-02,337.6
2022-04-21,2022-06-02,359.35
2022-04-21,2022-06-02,378.6
2022-04-21,2022-06-02,408.6
2022-04-21,2022-06-02,408.6
2022-04-21,2022-06-02,408.6
2022-04-21,2022-06-02,408.6
2022-04-21,2022-06-02,408.6
2022-04-21,2022-06-02,417.6
2022-04-21,2022-06-02,452.6
2022-04-21,2022-06-02,452.6
2022-04-21,2022-06-02,498.6
2022-04-21,2022-06-02,498.6
2022-04-21,2022-06-02,613.6
2022-04-21,2022-06-03,246.6
2022-04-21,2022-06-03,268.6
2022-04-21,2022-06-03,277.6
2022-04-21,2022-06-03,277.6
2022-04-21,2022-06-03,328.6
2022-04-21,2022-06-03,328.6
2022-04-21,2022-06-03,337.6
2022-04-21,2022-06-03,337.6
2022-04-21,2022-06-03,337.6
2022-04-21,2022-06-03,337.6
2022-04-21,2022-06-03,359.35
2022-04-21,2022-06-03,408.6
2022-04-21,2022-06-03,408.6
2022-04-21,2022-06-03,408.6
2022-04-21,2022-06-03,417.6
2022-04-21,2022-06-03,449.35
2022-04-21,2022-06-03,451.1
2022-04-21,2022-06-03,498.6
2022-04-21,2022-06-03,498.6
2022-04-21,2022-06-03,498.6
2022-04-21,2022-06-03,507.6
2022-04-21,2022-06-03,507.6
2022-04-21,2022-06-03,543.6
2022-04-21,2022-06-04,277.6
2022-04-21,2022-06-04,277.6
2022-04-21,2022-06-04,277.6
2022-04-21,2022-06-04,277.6
2022-04-21,2022-06-04,277.6
2022-04-21,2022-06-04,328.6
2022-04-21,2022-06-04,328.6
2022-04-21,2022-06-04,337.6
2022-04-21,2022-06-04,337.6
2022-04-21,2022-06-04,337.6
2022-04-21,2022-06-04,337.6
2022-04-21,2022-06-04,337.6
2022-04-21,2022-06-04,337.6
2022-04-21,2022-06-04,340.11
2022-04-21,2022-06-04,341.61
2022-04-21,2022-06-04,359.35
2022-04-21,2022-06-04,408.6
2022-04-21,2022-06-04,408.6
2022-04-21,2022-06-04,408.6
2022-04-21,2022-06-04,408.6
2022-04-21,2022-06-04,408.6
2022-04-21,2022-06-04,417.6
2022-04-21,2022-06-04,482.6
2022-04-21,2022-06-04,482.6
2022-04-21,2022-06-04,483.21
2022-04-21,2022-06-04,498.6
2022-04-21,2022-06-04,501.61
2022-04-21,2022-06-04,573.6
2022-04-21,2022-06-04,613.6
2022-04-21,2022-06-04,613.6
2022-04-21,2022-06-05,328.6
2022-04-21,2022-06-05,342.1
2022-04-21,2022-06-05,406.7
2022-04-21,2022-06-05,408.6
2022-04-21,2022-06-05,408.6
2022-04-21,2022-06-05,408.6
2022-04-21,2022-06-05,408.6
2022-04-21,2022-06-05,408.6
2022-04-21,2022-06-05,417.6
2022-04-21,2022-06-05,417.6
2022-04-21,2022-06-05,417.6
2022-04-21,2022-06-05,417.6
2022-04-21,2022-06-05,417.6
2022-04-21,2022-06-05,417.6
2022-04-21,2022-06-05,417.6
2022-04-21,2022-06-05,417.6
2022-04-21,2022-06-05,417.6
2022-04-21,2022-06-05,418.6
2022-04-21,2022-06-05,422.1
2022-04-21,2022-06-05,449.35
2022-04-21,2022-06-05,449.35
2022-04-21,2022-06-05,449.35
2022-04-21,2022-06-05,457.21
2022-04-21,2022-06-05,492.6
2022-04-21,2022-06-05,492.6
2022-04-21,2022-06-05,498.6
2022-04-21,2022-06-05,498.6
2022-04-21,2022-06-05,498.6
2022-04-21,2022-06-05,581.6
2022-04-21,2022-06-05,623.6
2022-04-21,2022-06-06,271.6
2022-04-21,2022-06-06,277.6
2022-04-21,2022-06-06,277.6
2022-04-21,2022-06-06,328.6
2022-04-21,2022-06-06,337.6
2022-04-21,2022-06-06,337.6
2022-04-21,2022-06-06,337.6
2022-04-21,2022-06-06,337.6
2022-04-21,2022-06-06,337.6
2022-04-21,2022-06-06,337.6
2022-04-21,2022-06-06,337.6
2022-04-21,2022-06-06,337.6
2022-04-21,2022-06-06,337.6
2022-04-21,2022-06-06,402.1
2022-04-21,2022-06-06,408.6
2022-04-21,2022-06-06,408.6
2022-04-21,2022-06-06,408.6
2022-04-21,2022-06-06,408.6
2022-04-21,2022-06-06,408.6
2022-04-21,2022-06-06,416.1
2022-04-21,2022-06-06,416.1
2022-04-21,2022-06-06,417.6
2022-04-21,2022-06-06,417.6
2022-04-21,2022-06-06,417.6
2022-04-21,2022-06-06,417.6
2022-04-21,2022-06-06,449.35
2022-04-21,2022-06-06,449.35
2022-04-21,2022-06-06,477.61
2022-04-21,2022-06-06,477.61
2022-04-21,2022-06-06,477.61
2022-04-21,2022-06-06,477.61
2022-04-21,2022-06-06,493.61
2022-04-21,2022-06-06,493.61
2022-04-21,2022-06-06,498.6
2022-04-21,2022-06-06,498.6
2022-04-21,2022-06-06,498.6
2022-04-21,2022-06-06,530.2
2022-04-21,2022-06-06,551.61
2022-04-21,2022-06-07,268.6
2022-04-21,2022-06-07,268.6
2022-04-21,2022-06-07,269.21
2022-04-21,2022-06-07,277.6
2022-04-21,2022-06-07,277.6
2022-04-21,2022-06-07,277.6
2022-04-21,2022-06-07,319.35
2022-04-21,2022-06-07,328.6
2022-04-21,2022-06-07,328.6
2022-04-21,2022-06-07,328.6
2022-04-21,2022-06-07,328.6
2022-04-21,2022-06-07,328.6
2022-04-21,2022-06-07,328.6
2022-04-21,2022-06-07,337.6
2022-04-21,2022-06-07,337.6
2022-04-21,2022-06-07,337.6
2022-04-21,2022-06-07,359.35
2022-04-21,2022-06-07,378.6
2022-04-21,2022-06-07,378.6
2022-04-21,2022-06-07,452.6
2022-04-21,2022-06-07,498.6
2022-04-21,2022-06-08,277.6
2022-04-21,2022-06-08,282.2
2022-04-21,2022-06-08,319.35
2022-04-21,2022-06-08,328.6
2022-04-21,2022-06-08,337.6
2022-04-21,2022-06-08,337.6
2022-04-21,2022-06-08,337.6
2022-04-21,2022-06-08,337.6
2022-04-21,2022-06-08,337.6
2022-04-21,2022-06-08,337.6
2022-04-21,2022-06-08,337.6
2022-04-21,2022-06-08,337.6
2022-04-21,2022-06-08,337.6
2022-04-21,2022-06-08,337.6
2022-04-21,2022-06-08,377.1
2022-04-21,2022-06-08,378.6
2022-04-21,2022-06-08,378.6
2022-04-21,2022-06-08,378.6
2022-04-21,2022-06-08,408.6
2022-04-21,2022-06-08,408.6
2022-04-21,2022-06-08,408.6
2022-04-21,2022-06-08,408.6
2022-04-21,2022-06-08,408.6
2022-04-21,2022-06-08,414.6
2022-04-21,2022-06-08,416.1
2022-04-21,2022-06-08,417.6
2022-04-21,2022-06-08,417.6
2022-04-21,2022-06-08,417.6
2022-04-21,2022-06-08,498.6
2022-04-21,2022-06-08,498.6
2022-04-21,2022-06-08,613.6
2022-04-21,2022-06-09,277.6
2022-04-21,2022-06-09,277.6
2022-04-21,2022-06-09,336.61
2022-04-21,2022-06-09,337.6
2022-04-21,2022-06-09,337.6
2022-04-21,2022-06-09,337.6
2022-04-21,2022-06-09,337.6
2022-04-21,2022-06-09,372.21
2022-04-21,2022-06-09,408.6
2022-04-21,2022-06-09,408.6
2022-04-21,2022-06-09,417.6
2022-04-21,2022-06-09,417.6
2022-04-21,2022-06-09,417.6
2022-04-21,2022-06-09,417.6
2022-04-21,2022-06-09,417.6
2022-04-21,2022-06-09,417.6
2022-04-21,2022-06-09,417.6
2022-04-21,2022-06-09,477.61
2022-04-21,2022-06-09,477.61
2022-04-21,2022-06-09,498.6
2022-04-21,2022-06-09,498.6
2022-04-21,2022-06-09,498.6
2022-04-21,2022-06-09,507.6
2022-04-21,2022-06-09,551.61
2022-04-21,2022-06-09,567.1
2022-04-21,2022-06-09,613.6
2022-04-21,2022-06-09,613.6
2022-04-21,2022-06-09,613.6
2022-04-21,2022-06-09,613.6
2022-04-21,2022-06-10,271.6
2022-04-21,2022-06-10,337.6
2022-04-21,2022-06-10,337.6
2022-04-21,2022-06-10,337.6
2022-04-21,2022-06-10,337.6
2022-04-21,2022-06-10,337.6
2022-04-21,2022-06-10,337.6
2022-04-21,2022-06-10,337.6
2022-04-21,2022-06-10,403.6
2022-04-21,2022-06-10,408.6
2022-04-21,2022-06-10,408.6
2022-04-21,2022-06-10,417.6
2022-04-21,2022-06-10,417.6
2022-04-21,2022-06-10,426.11
2022-04-21,2022-06-10,438.21
2022-04-21,2022-06-10,438.62
2022-04-21,2022-06-10,449.35
2022-04-21,2022-06-10,449.35
2022-04-21,2022-06-10,497.61
2022-04-21,2022-06-10,498.6
2022-04-21,2022-06-10,498.6
2022-04-21,2022-06-10,498.6
2022-04-21,2022-06-10,498.6
2022-04-21,2022-06-10,498.6
2022-04-21,2022-06-10,498.6
2022-04-21,2022-06-10,524.6
2022-04-21,2022-06-10,567.1
2022-04-21,2022-06-10,613.6
2022-04-21,2022-06-11,276.6
2022-04-21,2022-06-11,337.6
2022-04-21,2022-06-11,408.6
2022-04-21,2022-06-11,408.6
2022-04-21,2022-06-11,408.6
2022-04-21,2022-06-11,417.6
2022-04-21,2022-06-11,417.6
2022-04-21,2022-06-11,417.6
2022-04-21,2022-06-11,417.6
2022-04-21,2022-06-11,417.6
2022-04-21,2022-06-11,417.6
2022-04-21,2022-06-11,417.6
2022-04-21,2022-06-11,417.6
2022-04-21,2022-06-11,417.6
2022-04-21,2022-06-11,417.6
2022-04-21,2022-06-11,436.11
2022-04-21,2022-06-11,437.21
2022-04-21,2022-06-11,443.2
2022-04-21,2022-06-11,447.2
2022-04-21,2022-06-11,449.35
2022-04-21,2022-06-11,481.1
2022-04-21,2022-06-11,482.6
2022-04-21,2022-06-11,482.6
2022-04-21,2022-06-11,482.6
2022-04-21,2022-06-11,498.6
2022-04-21,2022-06-11,498.6
2022-04-21,2022-06-11,498.6
2022-04-21,2022-06-11,507.6
2022-04-21,2022-06-11,509.21
2022-04-21,2022-06-11,613.6
2022-04-21,2022-06-11,613.6
2022-04-21,2022-06-11,613.6
2022-04-21,2022-06-11,613.6
2022-04-21,2022-06-11,613.6
2022-04-21,2022-06-12,402.2
2022-04-21,2022-06-12,408.6
2022-04-21,2022-06-12,417.6
2022-04-21,2022-06-12,417.6
2022-04-21,2022-06-12,417.6
2022-04-21,2022-06-12,418.6
2022-04-21,2022-06-12,432.21
2022-04-21,2022-06-12,449.35
2022-04-21,2022-06-12,463.6
2022-04-21,2022-06-12,469.2
2022-04-21,2022-06-12,492.6
2022-04-21,2022-06-12,498.6
2022-04-21,2022-06-12,498.6
2022-04-21,2022-06-12,498.6
2022-04-21,2022-06-12,498.6
2022-04-21,2022-06-12,498.6
2022-04-21,2022-06-12,498.6
2022-04-21,2022-06-12,507.6
2022-04-21,2022-06-12,507.6
2022-04-21,2022-06-12,507.6
2022-04-21,2022-06-12,507.6
2022-04-21,2022-06-12,554.6
2022-04-21,2022-06-12,554.6
2022-04-21,2022-06-12,558.61
2022-04-21,2022-06-12,576.1
2022-04-21,2022-06-12,613.6
2022-04-21,2022-06-12,613.6
2022-04-21,2022-06-13,271.6
2022-04-21,2022-06-13,277.6
2022-04-21,2022-06-13,337.6
2022-04-21,2022-06-13,337.6
2022-04-21,2022-06-13,337.6
2022-04-21,2022-06-13,342.21
2022-04-21,2022-06-13,402.1
2022-04-21,2022-06-13,408.6
2022-04-21,2022-06-13,408.6
2022-04-21,2022-06-13,417.6
2022-04-21,2022-06-13,417.6
2022-04-21,2022-06-13,417.6
2022-04-21,2022-06-13,417.6
2022-04-21,2022-06-13,437.21
2022-04-21,2022-06-13,449.35
2022-04-21,2022-06-13,477.61
2022-04-21,2022-06-13,477.61
2022-04-21,2022-06-13,493.61
2022-04-21,2022-06-13,498.6
2022-04-21,2022-06-13,498.6
2022-04-21,2022-06-13,498.6
2022-04-21,2022-06-13,498.6
2022-04-21,2022-06-13,506.1
2022-04-21,2022-06-13,506.1
2022-04-21,2022-06-13,506.1
2022-04-21,2022-06-13,507.6
2022-04-21,2022-06-13,507.6
2022-04-21,2022-06-13,507.6
2022-04-21,2022-06-13,613.6
2022-04-21,2022-06-13,613.6
2022-04-21,2022-06-13,613.6
2022-04-21,2022-06-13,622.6
2022-04-21,2022-06-14,311.6
2022-04-21,2022-06-14,328.6
2022-04-21,2022-06-14,328.6
2022-04-21,2022-06-14,337.6
2022-04-21,2022-06-14,337.6
2022-04-21,2022-06-14,337.6
2022-04-21,2022-06-14,337.6
2022-04-21,2022-06-14,337.6
2022-04-21,2022-06-14,337.6
2022-04-21,2022-06-14,376.1
2022-04-21,2022-06-14,378.6
2022-04-21,2022-06-14,378.6
2022-04-21,2022-06-14,392.61
2022-04-21,2022-06-14,408.6
2022-04-21,2022-06-14,408.6
2022-04-21,2022-06-14,408.6
2022-04-21,2022-06-14,416.1
2022-04-21,2022-06-14,417.6
2022-04-21,2022-06-14,449.35
2022-04-21,2022-06-14,449.35
2022-04-21,2022-06-14,451.1
2022-04-21,2022-06-14,452.6
2022-04-21,2022-06-14,452.6
2022-04-21,2022-06-14,498.6
2022-04-21,2022-06-14,498.6
2022-04-21,2022-06-14,506.1
2022-04-21,2022-06-14,507.6
2022-04-21,2022-06-14,613.6
2022-04-21,2022-06-14,613.6
2022-04-21,2022-06-15,277.6
2022-04-21,2022-06-15,282.2
2022-04-21,2022-06-15,328.6
2022-04-21,2022-06-15,337.6
2022-04-21,2022-06-15,337.6
2022-04-21,2022-06-15,408.6
2022-04-21,2022-06-15,416.1
2022-04-21,2022-06-15,416.1
2022-04-21,2022-06-15,417.6
2022-04-21,2022-06-15,417.6
2022-04-21,2022-06-15,417.6
2022-04-21,2022-06-15,417.6
2022-04-21,2022-06-15,417.6
2022-04-21,2022-06-15,451.1
2022-04-21,2022-06-15,452.6
2022-04-21,2022-06-15,452.6
2022-04-21,2022-06-15,452.6
2022-04-21,2022-06-15,498.6
2022-04-21,2022-06-15,498.6
2022-04-21,2022-06-15,498.6
2022-04-21,2022-06-15,498.6
2022-04-21,2022-06-15,498.6
2022-04-21,2022-06-15,498.6
2022-04-21,2022-06-15,501.6
2022-04-21,2022-06-15,506.1
2022-04-21,2022-06-15,507.6
2022-04-21,2022-06-15,613.6
2022-04-21,2022-06-16,336.61
2022-04-21,2022-06-16,337.6
2022-04-21,2022-06-16,337.6
2022-04-21,2022-06-16,352.21
2022-04-21,2022-06-16,372.21
2022-04-21,2022-06-16,408.6
2022-04-21,2022-06-16,408.6
2022-04-21,2022-06-16,408.6
2022-04-21,2022-06-16,412.6
2022-04-21,2022-06-16,412.6
2022-04-21,2022-06-16,412.6
2022-04-21,2022-06-16,417.6
2022-04-21,2022-06-16,417.6
2022-04-21,2022-06-16,417.6
2022-04-21,2022-06-16,417.6
2022-04-21,2022-06-16,427.22
2022-04-21,2022-06-16,449.35
2022-04-21,2022-06-16,449.35
2022-04-21,2022-06-16,476.11
2022-04-21,2022-06-16,498.6
2022-04-21,2022-06-16,498.6
2022-04-21,2022-06-16,498.6
2022-04-21,2022-06-16,507.6
2022-04-21,2022-06-16,507.6
